Ensembl Gene ID,average_dN/dS
ENSG00000121350,0.27165416
ENSG00000121377,0.468039594
ENSG00000121380,0.714242753
ENSG00000121381,0.772823138
ENSG00000121390,0.214237997
ENSG00000121406,0.331911769
ENSG00000121410,0.304159802
ENSG00000121413,0.338069262
ENSG00000121417,0.249865922
ENSG00000121440,0.074046478
ENSG00000121454,0.028368794
ENSG00000121481,0.260869565
ENSG00000121486,0.45077424
ENSG00000121542,0.068010076
ENSG00000121552,0.45651338
ENSG00000121570,0.714691768
ENSG00000121577,0.415856648
ENSG00000121578,0.725093859
ENSG00000121594,0.543884202
ENSG00000121621,0.403452542
ENSG00000121634,0.211162006
ENSG00000121644,0.447017328
ENSG00000121653,0.167088799
ENSG00000121671,0.078233685
ENSG00000121680,0.288257491
ENSG00000121690,0.356233504
ENSG00000121691,0.190318791
ENSG00000121741,0.096202692
ENSG00000121742,0.093628183
ENSG00000121743,0.103731281
ENSG00000121749,0.235833776
ENSG00000121753,0.140917862
ENSG00000121764,0.220525844
ENSG00000121766,0.389550817
ENSG00000121769,0.064516129
ENSG00000121774,0.53189556
ENSG00000121775,0.045957007
ENSG00000121797,0.563812773
ENSG00000121807,0.340142457
ENSG00000121851,0.097154384
ENSG00000121853,0.044345543
ENSG00000121858,0.309340449
ENSG00000121864,0.076357066
ENSG00000121871,0.070472262
ENSG00000121879,0.058823529
ENSG00000121892,0.113558147
ENSG00000121895,0.595645423
ENSG00000121897,0.140106487
ENSG00000121898,0.150179371
ENSG00000121900,0.115133719
ENSG00000121903,0.547600623
ENSG00000121904,0.116704085
ENSG00000121905,0.210059172
ENSG00000121931,0.664298774
ENSG00000121933,0.595707471
ENSG00000121940,0.334929369
ENSG00000121957,0.305564976
ENSG00000121964,0.360858657
ENSG00000121966,0.264488144
ENSG00000121988,0.409068262
ENSG00000121989,0.166666667
ENSG00000122008,0.476130048
ENSG00000122012,0.106339076
ENSG00000122025,0.747142127
ENSG00000122033,1.014288096
ENSG00000122034,0.248009036
ENSG00000122035,0.031304348
ENSG00000122068,0.116841116
ENSG00000122085,0.585085874
ENSG00000122121,0.338206161
ENSG00000122122,0.157656987
ENSG00000122126,0.332907857
ENSG00000122133,0.44572333
ENSG00000122140,0.225269785
ENSG00000122145,0.338120954
ENSG00000122176,0.086330398
ENSG00000122180,0.036912752
ENSG00000122188,0.437691268
ENSG00000122194,0.52799775
ENSG00000122203,0.339716405
ENSG00000122218,0.275713859
ENSG00000122223,0.970533693
ENSG00000122224,0.55154504
ENSG00000122254,0.022043213
ENSG00000122257,0.113298906
ENSG00000122299,0.132410368
ENSG00000122335,0.168332916
ENSG00000122359,0.372815368
ENSG00000122367,0.156382802
ENSG00000122375,0.328231335
ENSG00000122376,0.499645661
ENSG00000122378,0.122064788
ENSG00000122386,0.1788091
ENSG00000122390,0.262119613
ENSG00000122417,0.598258098
ENSG00000122420,0.15440729
ENSG00000122435,0.424934733
ENSG00000122477,0.37359435
ENSG00000122481,0.944938906
ENSG00000122482,0.226469608
ENSG00000122483,0.644613412
ENSG00000122484,0.214813744
ENSG00000122490,0.053802161
ENSG00000122507,0.313350528
ENSG00000122512,0.447972812
ENSG00000122515,0.14431635
ENSG00000122547,0.076364621
ENSG00000122550,0.016736402
ENSG00000122557,0.289117412
ENSG00000122574,0.643698967
ENSG00000122584,0.378378378
ENSG00000122585,0.173976717
ENSG00000122591,0.08175013
ENSG00000122592,0.225221187
ENSG00000122641,0.043812612
ENSG00000122643,0.173804228
ENSG00000122678,0.655172414
ENSG00000122679,0.177969424
ENSG00000122687,0.462612611
ENSG00000122694,0.045836765
ENSG00000122705,0.334059432
ENSG00000122707,0.117116826
ENSG00000122711,1.555841876
ENSG00000122729,0.134326218
ENSG00000122733,0.271921699
ENSG00000122735,0.437870461
ENSG00000122741,0.302776387
ENSG00000122756,0.115944111
ENSG00000122778,0.334386262
ENSG00000122779,0.089237462
ENSG00000122783,0.301444968
ENSG00000122786,0.418206062
ENSG00000122787,0.234324647
ENSG00000122859,0.203694973
ENSG00000122861,0.345845294
ENSG00000122862,0.266547434
ENSG00000122863,0.040935082
ENSG00000122870,0.267670135
ENSG00000122877,0.097014439
ENSG00000122882,0.404776062
ENSG00000122884,0.068965517
ENSG00000122912,0.342783703
ENSG00000122952,0.803655934
ENSG00000122966,0.086039562
ENSG00000122970,0.605510757
ENSG00000122971,0.062026169
ENSG00000122986,0.484940431
ENSG00000123064,0.118796449
ENSG00000123066,0.150933398
ENSG00000123094,0.683776795
ENSG00000123096,0.09288187
ENSG00000123104,0.053683766
ENSG00000123119,0.084279251
ENSG00000123124,0.378707743
ENSG00000123130,0.203513574
ENSG00000123131,0.151346801
ENSG00000123136,0.209347238
ENSG00000123143,0.160578436
ENSG00000123144,0.244387641
ENSG00000123146,0.295766574
ENSG00000123154,0.131077191
ENSG00000123159,0.140777661
ENSG00000123165,0.455903036
ENSG00000123171,0.398424419
ENSG00000123178,0.179968357
ENSG00000123179,0.554197686
ENSG00000123191,0.247024453
ENSG00000123200,0.127086711
ENSG00000123213,0.35472126
ENSG00000123219,0.347057194
ENSG00000123240,0.525749205
ENSG00000123243,0.205936461
ENSG00000123268,0.149614828
ENSG00000123297,0.50963078
ENSG00000123307,0.096130366
ENSG00000123329,0.589407631
ENSG00000123338,0.207237094
ENSG00000123342,0.444614199
ENSG00000123352,0.730450029
ENSG00000123353,0.404987007
ENSG00000123360,0.153807341
ENSG00000123364,0.062937555
ENSG00000123374,0.335539485
ENSG00000123384,0.097684094
ENSG00000123388,0.048148148
ENSG00000123395,0.2
ENSG00000123405,0.152520354
ENSG00000123407,0.240998839
ENSG00000123411,0.144788356
ENSG00000123415,0.315337377
ENSG00000123427,0.306780103
ENSG00000123453,0.142673413
ENSG00000123454,0.128792487
ENSG00000123472,0.416897734
ENSG00000123473,0.621976761
ENSG00000123485,0.753161999
ENSG00000123496,0.867779546
ENSG00000123500,0.418744089
ENSG00000123505,0.150802139
ENSG00000123545,0.663232087
ENSG00000123552,0.472393207
ENSG00000123560,0.256756757
ENSG00000123561,0.34495017
ENSG00000123562,0.37751004
ENSG00000123570,0.162190083
ENSG00000123576,0.992459203
ENSG00000123594,0.420440743
ENSG00000123595,0.065601066
ENSG00000123600,0.817751438
ENSG00000123607,0.239389136
ENSG00000123609,0.520895808
ENSG00000123610,0.506383875
ENSG00000123612,0.102468151
ENSG00000123636,0.193531907
ENSG00000123643,0.108854538
ENSG00000123684,0.272269504
ENSG00000123685,0.517529589
ENSG00000123689,0.322175732
ENSG00000123737,0.354567623
ENSG00000123739,0.265276544
ENSG00000123810,0.210418632
ENSG00000123815,0.357521531
ENSG00000123836,0.194389729
ENSG00000123838,0.963897873
ENSG00000123843,0.419979225
ENSG00000123892,0.051605078
ENSG00000123901,0.120631365
ENSG00000123933,0.24508057
ENSG00000123975,0.167630058
ENSG00000123977,0.211693871
ENSG00000123983,0.072437915
ENSG00000123989,0.147885356
ENSG00000123992,0.264062537
ENSG00000123999,0.515209119
ENSG00000124003,0.53574973
ENSG00000124006,0.227374752
ENSG00000124019,0.38912928
ENSG00000124067,0.285030224
ENSG00000124074,0.261214924
ENSG00000124089,0.133995309
ENSG00000124091,0.635742025
ENSG00000124092,0.662699843
ENSG00000124098,0.40879274
ENSG00000124102,0.756791104
ENSG00000124103,1.779738709
ENSG00000124104,0.454257369
ENSG00000124107,0.614831924
ENSG00000124116,0.289603974
ENSG00000124120,0.053368605
ENSG00000124126,0.177285335
ENSG00000124140,0.114441133
ENSG00000124143,0.405115091
ENSG00000124145,0.359349846
ENSG00000124151,0.210773671
ENSG00000124155,0.104519038
ENSG00000124157,0.849707016
ENSG00000124159,0.186250769
ENSG00000124160,0.419056705
ENSG00000124171,0.201045115
ENSG00000124177,0.201470728
ENSG00000124181,0.045656257
ENSG00000124191,0.132978574
ENSG00000124193,1.292134831
ENSG00000124194,0.020102781
ENSG00000124196,0.434813667
ENSG00000124198,0.131960864
ENSG00000124201,0.15122096
ENSG00000124203,0.606970248
ENSG00000124205,0.300829217
ENSG00000124207,0.017241379
ENSG00000124209,0.178030823
ENSG00000124212,0.121819437
ENSG00000124214,0.149436518
ENSG00000124215,0.527027027
ENSG00000124216,0.437648884
ENSG00000124217,0.18872325
ENSG00000124225,0.122239949
ENSG00000124226,0.170462596
ENSG00000124227,0.595867611
ENSG00000124228,0.139670097
ENSG00000124232,0.222565427
ENSG00000124237,0.261856524
ENSG00000124249,0.288153164
ENSG00000124251,1.225886006
ENSG00000124253,0.096007982
ENSG00000124256,0.652538981
ENSG00000124257,0.118676102
ENSG00000124260,0.829282106
ENSG00000124275,0.536513697
ENSG00000124279,0.612477531
ENSG00000124299,0.228879049
ENSG00000124302,0.082851211
ENSG00000124313,0.44553767
ENSG00000124334,0.431747221
ENSG00000124343,0.403931906
ENSG00000124356,0.161216149
ENSG00000124357,0.282444462
ENSG00000124370,0.40250293
ENSG00000124383,0.526072162
ENSG00000124391,0.05287637
ENSG00000124406,0.047234979
ENSG00000124422,0.15610153
ENSG00000124429,0.516541889
ENSG00000124440,0.176027112
ENSG00000124444,0.257789956
ENSG00000124449,0.120263712
ENSG00000124459,0.360006346
ENSG00000124466,0.266196072
ENSG00000124469,0.55401345
ENSG00000124479,0.405917326
ENSG00000124486,0.076682692
ENSG00000124490,0.366401596
ENSG00000124491,0.216162817
ENSG00000124493,0.072347786
ENSG00000124507,0.132530667
ENSG00000124523,0.320479808
ENSG00000124532,0.634257002
ENSG00000124535,0.142735262
ENSG00000124541,0.210602162
ENSG00000124557,0.899325576
ENSG00000124564,0.767362137
ENSG00000124568,0.838543415
ENSG00000124570,0.311957758
ENSG00000124571,0.168056384
ENSG00000124574,0.377299237
ENSG00000124575,0.274997448
ENSG00000124587,0.337085157
ENSG00000124588,0.579506566
ENSG00000124596,0.52657416
ENSG00000124602,0.160538295
ENSG00000124608,0.281558924
ENSG00000124610,0.405632667
ENSG00000124613,0.576171844
ENSG00000124615,0.325965409
ENSG00000124641,0.255384615
ENSG00000124657,1.324889526
ENSG00000124659,0.449734812
ENSG00000124664,0.200260275
ENSG00000124678,0.840043389
ENSG00000124688,0.569285012
ENSG00000124701,0.173314761
ENSG00000124702,0.092570997
ENSG00000124713,0.133523082
ENSG00000124721,0.229113064
ENSG00000124731,1.208769026
ENSG00000124733,0.26295399
ENSG00000124743,0.148905352
ENSG00000124749,0.161708834
ENSG00000124762,0.3680419
ENSG00000124766,0.111375765
ENSG00000124767,0.201150659
ENSG00000124772,0.094485665
ENSG00000124780,0.236004197
ENSG00000124782,0.137596524
ENSG00000124783,0.348763942
ENSG00000124784,0.410235513
ENSG00000124786,0.263012726
ENSG00000124787,0.475081037
ENSG00000124788,0.094881056
ENSG00000124795,0.502260138
ENSG00000124812,0.426842662
ENSG00000124818,0.330333679
ENSG00000124827,0.395689751
ENSG00000124831,0.577865613
ENSG00000124839,0.265483658
ENSG00000124875,0.591724897
ENSG00000124882,0.203097113
ENSG00000124920,0.138427001
ENSG00000124935,2.062778654
ENSG00000124939,0.777711323
ENSG00000124942,0.305247093
ENSG00000125037,0.605157131
ENSG00000125084,0.020399935
ENSG00000125089,0.214695493
ENSG00000125107,0.060923968
ENSG00000125122,0.435973483
ENSG00000125124,0.353396793
ENSG00000125148,0.399681529
ENSG00000125149,0.122169769
ENSG00000125166,0.098673183
ENSG00000125170,0.022687609
ENSG00000125207,0.241229378
ENSG00000125245,0.131072836
ENSG00000125246,0.271406109
ENSG00000125247,0.22926385
ENSG00000125249,0.081042587
ENSG00000125255,0.262542206
ENSG00000125257,0.180376652
ENSG00000125266,0.173122504
ENSG00000125319,0.682240562
ENSG00000125337,0.65656456
ENSG00000125347,0.233870056
ENSG00000125351,0.328280345
ENSG00000125352,0.307483584
ENSG00000125354,0.199820206
ENSG00000125355,0.198670459
ENSG00000125363,1.114814815
ENSG00000125375,0.787202381
ENSG00000125378,0.166529636
ENSG00000125384,0.345621861
ENSG00000125386,0.28789966
ENSG00000125388,0.473719054
ENSG00000125398,0.033426979
ENSG00000125409,0.428105111
ENSG00000125414,0.078968675
ENSG00000125430,0.062373744
ENSG00000125434,0.596593405
ENSG00000125445,0.377548576
ENSG00000125447,0.332845933
ENSG00000125449,0.094369136
ENSG00000125450,0.220258567
ENSG00000125454,0.127630501
ENSG00000125457,0.749930449
ENSG00000125458,0.177436864
ENSG00000125459,0.269824561
ENSG00000125462,0.768493592
ENSG00000125482,0.494407755
ENSG00000125484,0.066495249
ENSG00000125485,0.593756964
ENSG00000125492,0.027372772
ENSG00000125503,0.117728151
ENSG00000125505,0.032783417
ENSG00000125508,0.108621993
ENSG00000125510,0.145578998
ENSG00000125520,0.235849955
ENSG00000125522,0.107083688
ENSG00000125531,0.085656763
ENSG00000125533,0.195100988
ENSG00000125534,0.341614907
ENSG00000125538,0.366866049
ENSG00000125571,0.554205263
ENSG00000125611,0.328447713
ENSG00000125618,0.119064727
ENSG00000125633,0.228815179
ENSG00000125637,0.345966424
ENSG00000125648,0.131944444
ENSG00000125651,0.031539228
ENSG00000125652,0.220881048
ENSG00000125656,0.3092391
ENSG00000125657,0.30401126
ENSG00000125675,0.283216783
ENSG00000125676,0.221648234
ENSG00000125686,0.174636928
ENSG00000125703,0.176976946
ENSG00000125726,0.388859068
ENSG00000125730,0.288174997
ENSG00000125731,0.248678345
ENSG00000125733,0.246220033
ENSG00000125734,0.189534015
ENSG00000125735,0.39438274
ENSG00000125741,0.168974319
ENSG00000125744,0.286354969
ENSG00000125753,0.24824645
ENSG00000125755,0.098664344
ENSG00000125772,0.097359282
ENSG00000125775,0.462366987
ENSG00000125779,0.372577431
ENSG00000125780,0.373671284
ENSG00000125787,1.468588408
ENSG00000125788,0.738593
ENSG00000125798,0.013943112
ENSG00000125810,0.284648623
ENSG00000125812,0.203882092
ENSG00000125813,0.19204561
ENSG00000125815,0.228775319
ENSG00000125816,0.047860003
ENSG00000125817,0.086454049
ENSG00000125818,0.575628087
ENSG00000125821,0.28
ENSG00000125823,1.021475121
ENSG00000125826,0.060190697
ENSG00000125827,0.349643399
ENSG00000125831,0.852946331
ENSG00000125834,0.237980105
ENSG00000125841,0.49737581
ENSG00000125843,0.088978344
ENSG00000125844,0.204892322
ENSG00000125845,0.203789989
ENSG00000125846,0.24699206
ENSG00000125848,0.049125056
ENSG00000125850,0.165589944
ENSG00000125851,0.067526981
ENSG00000125863,0.452370181
ENSG00000125864,0.2653441
ENSG00000125869,0.69143871
ENSG00000125870,0.103618229
ENSG00000125871,0.288479384
ENSG00000125872,0.334285562
ENSG00000125875,0.146822442
ENSG00000125877,0.329941223
ENSG00000125878,0.108938547
ENSG00000125879,0.229539269
ENSG00000125885,0.275696723
ENSG00000125895,0.187266497
ENSG00000125898,0.149907005
ENSG00000125900,1.840989399
ENSG00000125901,0.32382144
ENSG00000125903,0.409181186
ENSG00000125910,0.024791677
ENSG00000125912,0.072373661
ENSG00000125931,0.351930302
ENSG00000125944,0.034536396
ENSG00000125945,0.050110913
ENSG00000125962,0.59089492
ENSG00000125965,0.160697097
ENSG00000125966,0.020204782
ENSG00000125967,0.312981979
ENSG00000125968,0.05303823
ENSG00000125970,0.317355691
ENSG00000125971,0.220779221
ENSG00000125975,0.996655518
ENSG00000125977,0.276049551
ENSG00000125991,0.251753738
ENSG00000125998,0.293097057
ENSG00000125999,0.714057506
ENSG00000126001,0.394153306
ENSG00000126003,0.187105259
ENSG00000126010,0.105412932
ENSG00000126012,0.142529447
ENSG00000126016,0.217098991
ENSG00000126062,0.117344985
ENSG00000126067,0.103004292
ENSG00000126088,0.233843849
ENSG00000126091,0.231942608
ENSG00000126106,0.123539243
ENSG00000126107,0.02707072
ENSG00000126215,0.139977117
ENSG00000126216,0.170658178
ENSG00000126217,0.156239737
ENSG00000126218,0.1317378
ENSG00000126226,0.062648318
ENSG00000126231,0.353384063
ENSG00000126233,0.286077899
ENSG00000126243,0.078873401
ENSG00000126246,0.341644766
ENSG00000126247,0.080199347
ENSG00000126254,0.053541304
ENSG00000126259,0.338427123
ENSG00000126261,0.090448089
ENSG00000126262,0.209455095
ENSG00000126264,0.288898753
ENSG00000126266,0.111505506
ENSG00000126267,0.235513162
ENSG00000126337,0.245170555
ENSG00000126351,0.028753994
ENSG00000126353,0.028534359
ENSG00000126368,0.214402619
ENSG00000126391,0.175942272
ENSG00000126432,0.341339591
ENSG00000126453,0.445527305
ENSG00000126458,0.058732689
ENSG00000126460,0.392210189
ENSG00000126461,0.258453906
ENSG00000126464,0.169649664
ENSG00000126467,0.334355288
ENSG00000126500,0.014815147
ENSG00000126522,0.161497976
ENSG00000126545,1.932057246
ENSG00000126561,0.041979055
ENSG00000126562,0.31899651
ENSG00000126581,0.199061716
ENSG00000126602,0.213015833
ENSG00000126603,0.041513989
ENSG00000126653,0.603411451
ENSG00000126698,0.352727273
ENSG00000126705,0.164907134
ENSG00000126709,0.35881007
ENSG00000126733,0.401842479
ENSG00000126746,0.128261198
ENSG00000126759,0.53533697
ENSG00000126768,0.171902229
ENSG00000126773,0.531177243
ENSG00000126775,0.268652722
ENSG00000126777,0.491816119
ENSG00000126778,0.05325671
ENSG00000126785,0.042739987
ENSG00000126787,0.547969184
ENSG00000126790,0.286089951
ENSG00000126803,0.008900695
ENSG00000126804,0.308641975
ENSG00000126814,0.369672164
ENSG00000126821,0.306443988
ENSG00000126822,0.230065177
ENSG00000126838,0.821513617
ENSG00000126858,0.047131269
ENSG00000126861,0.558272511
ENSG00000126870,0.316966175
ENSG00000126878,0.540655577
ENSG00000126882,0.022217819
ENSG00000126895,0.192170305
ENSG00000126903,0.149578985
ENSG00000126934,0.131115359
ENSG00000126947,0.2269833
ENSG00000127022,0.182450788
ENSG00000127074,0.261813541
ENSG00000127080,0.098429468
ENSG00000127081,0.477142857
ENSG00000127083,0.402073493
ENSG00000127084,0.1722348
ENSG00000127124,0.238063532
ENSG00000127125,0.244020939
ENSG00000127129,0.265545842
ENSG00000127152,0.055928445
ENSG00000127191,0.063880314
ENSG00000127220,0.054984284
ENSG00000127241,0.170833994
ENSG00000127249,0.196684481
ENSG00000127252,0.39273877
ENSG00000127311,0.369336691
ENSG00000127324,1.53904112
ENSG00000127325,0.23098752
ENSG00000127329,0.389632169
ENSG00000127334,0.068976691
ENSG00000127362,0.542850403
ENSG00000127364,0.800546671
ENSG00000127366,0.957307403
ENSG00000127377,0.351118811
ENSG00000127399,0.21520876
ENSG00000127412,0.228662089
ENSG00000127415,0.226063496
ENSG00000127418,0.04249065
ENSG00000127419,0.065965338
ENSG00000127445,0.032608696
ENSG00000127452,0.014456825
ENSG00000127463,0.204360697
ENSG00000127472,0.172839506
ENSG00000127481,0.047945205
